| P05787
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| O60832
1 0.0193
2 0.0257
3 0.0151
4 0.0123
5 0.0177
6 0.009
7 0.0106
8 0.0155
9 0.0267
10 0.0135
11 0.0134
12 0.0195
13 0.0263
14 0.0355
15 0.0541
16 0.0654
17 0.1101
18 0.0539
19 0.0536
20 0.0915
21 0.2363
22 0.0556
23 0.0193
| O60884
1 0.0137
2 0.0158
3 0.0188
4 0.0186
5 0.0
6 0.0217
7 0.0117
8 0.0123
9 0.0164
10 0.0144
11 0.0108
12 0.0313
13 0.0123
14 0.0086
15 0.0
16 0.3796
17 0.3409
18 0.0167
19 0.0142
20 0.0081
21 0.0128
22 0.0108
23 0.0103
| O75131
1 0.0182
2 0.02
3 0.0179
4 0.0104
5 0.0109
6 0.0134
7 0.0308
8 0.0176
9 0.012
10 0.0186
11 0.0119
12 0.0171
13 0.0185
14 0.022
15 0.0164
16 0.0612
17 0.0277
18 0.0147
19 0.0392
20 0.4012
21 0.1554
22 0.0346
23 0.0103
| Q96FN4
1 0.0182
2 0.02
3 0.0179
4 0.0104
5 0.0109
6 0.0134
7 0.0308
8 0.0176
9 0.012
10 0.0186
11 0.0119
12 0.0171
13 0.0185
14 0.022
15 0.0164
16 0.0612
17 0.0277
18 0.0147
19 0.0392
20 0.4012
21 0.1554
22 0.0346
23 0.0103
| O75208
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 1.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| O75223
1 0.0
2 0.0
3 0.0
4 0.0
5 0.1319
6 0.723
7 0.0437
8 0.0075
9 0.0211
10 0.0
11 0.0521
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0206
23 0.0
| O75340
1 0.0
2 0.0
3 0.0
4 0.0
5 0.5336
6 0.4664
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| O75351
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 1.0
20 0.0
21 0.0
22 0.0
23 0.0
| O75367
1 0.0106
2 0.0209
3 0.0636
4 0.0134
5 0.0128
6 0.0127
7 0.0335
8 0.0541
9 0.0548
10 0.0142
11 0.0074
12 0.0107
13 0.503
14 0.1102
15 0.0075
16 0.0103
17 0.016
18 0.0081
19 0.0079
20 0.011
21 0.004
22 0.0061
23 0.0071
| O75396
1 0.0
2 0.0528
3 0.0
4 0.0429
5 0.0
6 0.0595
7 0.792
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0177
20 0.0
21 0.0
22 0.0351
23 0.0
| O75414
1 0.0
2 0.0
3 0.0
4 0.0
5 1.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| O75436
1 0.0695
2 0.0395
3 0.0
4 0.0
5 0.059
6 0.0864
7 0.0
8 0.0
9 0.0
10 0.0
11 0.1106
12 0.0
13 0.6069
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0282
23 0.0
| O75477
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 1.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| O75489
1 0.0074
2 0.0085
3 0.0068
4 0.0115
5 0.0038
6 0.0089
7 0.0389
8 0.8433
9 0.0066
10 0.0033
11 0.0
12 0.0044
13 0.0019
14 0.0
15 0.007
16 0.0
17 0.006
18 0.0073
19 0.0042
20 0.0063
21 0.0092
22 0.0057
23 0.009
| O75521
1 0.0
2 0.0
3 0.0
4 0.0229
5 0.0277
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.7195
14 0.1537
15 0.0
16 0.0
17 0.0267
18 0.024
19 0.0
20 0.0
21 0.0255
22 0.0
23 0.0
| O75607
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.9698
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0133
12 0.0
13 0.017
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| O75608
1 0.0
2 0.0
3 0.0
4 0.029
5 0.0317
6 0.0456
7 0.7887
8 0.0125
9 0.0341
10 0.0
11 0.0
12 0.0245
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0339
| O75718
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 1.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| O75792
1 0.0
2 0.0
3 0.0
4 0.0
5 0.1025
6 0.0
7 0.0
8 0.0
9 0.0
10 0.8126
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.085
22 0.0
23 0.0
| O75794
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 1.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| O75818
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 1.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| O75821
1 0.0265
2 0.0477
3 0.0125
4 0.0274
5 0.0283
6 0.0122
7 0.0129
8 0.0158
9 0.0245
10 0.0288
11 0.019
12 0.0328
13 0.039
14 0.2121
15 0.3572
16 0.0209
17 0.0148
18 0.0146
19 0.0138
20 0.011
21 0.0108
22 0.0071
23 0.0103
| O75822
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 1.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| O75828
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0547
8 0.0
9 0.0
10 0.5243
11 0.421
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| O75832
1 0.0
2 0.0
3 0.0397
4 0.0187
5 0.0195
6 0.0139
7 0.7468
8 0.0177
9 0.024
10 0.0204
11 0.0
12 0.0147
13 0.0147
14 0.0
15 0.0
16 0.0
17 0.0106
18 0.0
19 0.0
20 0.0
21 0.0201
22 0.0209
23 0.0184
| O75934
1 0.0
2 0.0
3 0.0
4 0.0139
5 0.0
6 0.0151
7 0.0
8 0.9593
9 0.0
10 0.0116
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| O75935
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 1.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| O75937
1 0.016
2 0.0183
3 0.0225
4 0.0134
5 0.0094
6 0.0099
7 0.0142
8 0.0188
9 0.1264
10 0.5971
11 0.0142
12 0.0179
13 0.0125
14 0.0096
15 0.0169
16 0.0184
17 0.006
18 0.017
19 0.0066
20 0.0101
21 0.0112
22 0.0076
23 0.0061
| O75947
1 0.0139
2 0.0147
3 0.0
4 0.0207
5 0.0
6 0.75
7 0.0205
8 0.0284
9 0.0
10 0.0
11 0.0126
12 0.0
13 0.0538
14 0.0106
15 0.0
16 0.0178
17 0.0126
18 0.0156
19 0.0
20 0.0
21 0.0182
22 0.0
23 0.0105
| O75955
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.6346
17 0.3654
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| O76003
1 0.0057
2 0.0066
3 0.0082
4 0.009
5 0.0244
6 0.0124
7 0.0121
8 0.0128
9 0.0092
10 0.0188
11 0.0152
12 0.0238
13 0.733
14 0.0
15 0.0116
16 0.0166
17 0.0172
18 0.0186
19 0.0067
20 0.0125
21 0.0115
22 0.0052
23 0.0089
| O76071
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 1.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| O94760
1 0.0
2 0.0
3 0.0
4 0.0207
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.9724
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0069
21 0.0
22 0.0
23 0.0
| O94788
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.5996
20 0.4004
21 0.0
22 0.0
23 0.0
| O94905
1 0.0
2 0.0
3 0.0
4 0.0045
5 0.0164
6 0.0089
7 0.0
8 0.0
9 0.0176
10 0.0207
11 0.0144
12 0.0
13 0.0521
14 0.778
15 0.0202
16 0.0
17 0.0
18 0.0201
19 0.0102
20 0.0095
21 0.0138
22 0.0
23 0.0137
| O95249
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 1.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| O95292
1 0.0161
2 0.0118
3 0.0195
4 0.0252
5 0.0
6 0.0
7 0.0262
8 0.0594
9 0.7737
10 0.0
11 0.0
12 0.0
13 0.0133
14 0.0
15 0.0
16 0.0063
17 0.0148
18 0.0
19 0.0
20 0.0
21 0.0044
22 0.0048
23 0.0245
| O95299
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0453
12 0.0
13 0.9547
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| O95336
1 0.0028
2 0.0075
3 0.0096
4 0.0083
5 0.0109
6 0.0068
7 0.0069
8 0.7636
9 0.0661
10 0.0072
11 0.0065
12 0.0031
13 0.0099
14 0.0082
15 0.0088
16 0.009
17 0.0122
18 0.0131
19 0.011
20 0.0081
21 0.0055
22 0.0095
23 0.0052
| O95372
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 1.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| O95376
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.6195
21 0.3805
22 0.0
23 0.0
| O95394
1 0.0
2 0.062
3 0.0
4 0.0
5 0.0177
6 0.0644
7 0.05
8 0.0
9 0.027
10 0.0
11 0.0
12 0.0
13 0.0365
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.2421
23 0.5003
| O95433
1 0.0115
2 0.0041
3 0.0096
4 0.0144
5 0.0091
6 0.0111
7 0.0064
8 0.0117
9 0.0108
10 0.0207
11 0.027
12 0.0228
13 0.0656
14 0.6353
15 0.0741
16 0.0125
17 0.0115
18 0.0098
19 0.0086
20 0.0049
21 0.0071
22 0.006
23 0.0053
| O95456
1 0.0061
2 0.0074
3 0.0325
4 0.0541
5 0.0278
6 0.0075
7 0.0281
8 0.0146
9 0.2436
10 0.4221
11 0.0081
12 0.0141
13 0.0131
14 0.0109
15 0.0134
16 0.0113
17 0.0085
18 0.0075
19 0.0263
20 0.01
21 0.0122
22 0.0047
23 0.016
| O95551
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.2728
16 0.7272
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| O95571
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 1.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| O95639
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 1.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| O95707
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 1.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| O95747
1 0.0207
2 0.0173
3 0.0144
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0414
9 0.0
10 0.0
11 0.0165
12 0.0114
13 0.0
14 0.0087
15 0.0096
16 0.0187
17 0.0
18 0.0
19 0.0222
20 0.3631
21 0.4208
22 0.0249
23 0.0103
| O95801
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0502
10 0.0
11 0.0
12 0.0
13 0.0
14 0.1256
15 0.0
16 0.7369
17 0.0
18 0.0
19 0.0
20 0.0873
21 0.0
22 0.0
23 0.0
| O95816
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.9025
8 0.0
9 0.0
10 0.0
11 0.0707
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0268
21 0.0
22 0.0
23 0.0
| O95825
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 1.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| O95861
1 0.0
2 0.0053
3 0.0172
4 0.0137
5 0.0163
6 0.0052
7 0.0161
8 0.0103
9 0.0
10 0.023
11 0.013
12 0.0263
13 0.6536
14 0.121
15 0.0058
16 0.0
17 0.0092
18 0.0138
19 0.0
20 0.019
21 0.013
22 0.0139
23 0.0043
| O95926
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0627
10 0.8378
11 0.0
12 0.0
13 0.0525
14 0.0
15 0.0
16 0.0469
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| O95983
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.131
9 0.0428
10 0.6191
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0563
16 0.0
17 0.0
18 0.0
19 0.1507
20 0.0
21 0.0
22 0.0
23 0.0
| O96000
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.711
7 0.0
8 0.0967
9 0.0469
10 0.0
11 0.0
12 0.0
13 0.054
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0501
22 0.0413
23 0.0
| O96008
1 0.0
2 0.0
3 0.0352
4 0.0
5 0.0256
6 0.0
7 0.0
8 0.0
9 0.0
10 0.032
11 0.0394
12 0.0
13 0.6724
14 0.1783
15 0.0
16 0.0
17 0.0172
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| O96019
1 0.0127
2 0.0
3 0.0
4 0.0
5 0.0085
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0285
15 0.0353
16 0.8677
17 0.018
18 0.0083
19 0.0
20 0.0121
21 0.009
22 0.0
23 0.0
| O94805
1 0.0127
2 0.0
3 0.0
4 0.0
5 0.0085
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0285
15 0.0353
16 0.8677
17 0.018
18 0.0083
19 0.0
20 0.0121
21 0.009
22 0.0
23 0.0
| P00338
1 0.0077
2 0.0107
3 0.0122
4 0.0083
5 0.0126
6 0.0144
7 0.0115
8 0.013
9 0.0112
10 0.0631
11 0.743
12 0.0187
13 0.0104
14 0.0068
15 0.0065
16 0.0056
17 0.0069
18 0.0075
19 0.0061
20 0.007
21 0.0075
22 0.0052
23 0.0042
| P00374
1 0.0
2 0.0157
3 0.0111
4 0.0179
5 0.0254
6 0.4853
7 0.2632
8 0.0117
9 0.023
10 0.0134
11 0.0262
12 0.0187
13 0.0
14 0.0
15 0.0237
16 0.0206
17 0.0
18 0.0262
19 0.0
20 0.0103
21 0.0
22 0.0077
23 0.0
| Q86XF0
1 0.0
2 0.0157
3 0.0111
4 0.0179
5 0.0254
6 0.4853
7 0.2632
8 0.0117
9 0.023
10 0.0134
11 0.0262
12 0.0187
13 0.0
14 0.0
15 0.0237
16 0.0206
17 0.0
18 0.0262
19 0.0
20 0.0103
21 0.0
22 0.0077
23 0.0
| P00387
1 0.0163
2 0.008
3 0.0173
4 0.0116
5 0.0108
6 0.0178
7 0.0125
8 0.0147
9 0.0136
10 0.1541
11 0.5556
12 0.043
13 0.0115
14 0.0196
15 0.0126
16 0.0129
17 0.0069
18 0.0133
19 0.0082
20 0.0127
21 0.0087
22 0.0115
23 0.0067
| P00403
1 0.0
2 0.0
3 0.0059
4 0.0
5 0.0
6 0.9735
7 0.0
8 0.0
9 0.0
10 0.0071
11 0.0
12 0.0068
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0068
21 0.0
22 0.0
23 0.0
| P00491
1 0.0074
2 0.015
3 0.0139
4 0.0188
5 0.0054
6 0.0094
7 0.0127
8 0.0155
9 0.0881
10 0.6894
11 0.0132
12 0.0089
13 0.0108
14 0.0099
15 0.0116
16 0.0124
17 0.0076
18 0.0093
19 0.0083
20 0.0068
21 0.0099
22 0.0075
23 0.0084
| P00492
1 0.0031
2 0.0222
3 0.0074
4 0.0131
5 0.0135
6 0.0202
7 0.3829
8 0.4656
9 0.0042
10 0.0036
11 0.0052
12 0.0078
13 0.0019
14 0.0082
15 0.0044
16 0.0036
17 0.0041
18 0.0076
19 0.005
20 0.0092
21 0.0036
22 0.0015
23 0.0022
| P00558
1 0.0073
2 0.0096
3 0.0091
4 0.0073
5 0.0103
6 0.0107
7 0.0197
8 0.0137
9 0.0106
10 0.0082
11 0.0189
12 0.0151
13 0.0257
14 0.647
15 0.126
16 0.0127
17 0.0101
18 0.0057
19 0.0048
20 0.0082
21 0.0058
22 0.0065
23 0.0069
| P07205
1 0.0073
2 0.0096
3 0.0091
4 0.0073
5 0.0103
6 0.0107
7 0.0197
8 0.0137
9 0.0106
10 0.0082
11 0.0189
12 0.0151
13 0.0257
14 0.647
15 0.126
16 0.0127
17 0.0101
18 0.0057
19 0.0048
20 0.0082
21 0.0058
22 0.0065
23 0.0069
| P00568
1 0.0072
2 0.0
3 0.0172
4 0.0154
5 0.0125
6 0.0124
7 0.8304
8 0.0
9 0.0
10 0.0
11 0.0176
12 0.0219
13 0.0
14 0.0181
15 0.0039
16 0.0026
17 0.0
18 0.0169
19 0.0
20 0.0097
21 0.009
22 0.0
23 0.0051
| P00966
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.7902
16 0.0
17 0.0
18 0.1361
19 0.0737
20 0.0
21 0.0
22 0.0
23 0.0
| P01111
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 1.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| P01116
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 1.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| P01892
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 1.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| P30459
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 1.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| P10314
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 1.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| P30512
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 1.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| P16189
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 1.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| P68871
1 0.0
2 1.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| P02042
1 0.0
2 1.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| P04040
1 0.0578
2 0.0098
3 0.0304
4 0.0
5 0.0362
6 0.0108
7 0.0
8 0.0384
9 0.0168
10 0.0
11 0.0
12 0.0
13 0.0176
14 0.0
15 0.0
16 0.0415
17 0.0
18 0.0
19 0.0335
20 0.5651
21 0.0854
22 0.0217
23 0.0352
| P04062
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.3604
21 0.6396
22 0.0
23 0.0
| P04075
1 0.0066
2 0.0104
3 0.0131
4 0.0087
5 0.0093
6 0.0051
7 0.0208
8 0.0166
9 0.0064
10 0.0104
11 0.0111
12 0.0357
13 0.5136
14 0.2658
15 0.0076
16 0.0109
17 0.011
18 0.0066
19 0.0066
20 0.0062
21 0.0049
22 0.0088
23 0.0039
| P04083
1 0.0086
2 0.0082
3 0.0107
4 0.009
5 0.0122
6 0.008
7 0.0076
8 0.0088
9 0.0105
10 0.0127
11 0.0149
12 0.6875
13 0.1005
14 0.0
15 0.0086
16 0.0103
17 0.01
18 0.0181
19 0.0216
20 0.0086
21 0.0051
22 0.0079
23 0.0106
| P04179
1 0.0131
2 0.0113
3 0.0107
4 0.0078
5 0.0167
6 0.774
7 0.0277
8 0.0132
9 0.0
10 0.0127
11 0.0
12 0.0073
13 0.0066
14 0.0092
15 0.0069
16 0.0053
17 0.0079
18 0.0067
19 0.0
20 0.021
21 0.0255
22 0.0078
23 0.0088
| P04181
1 0.0109
2 0.0125
3 0.011
4 0.007
5 0.0098
6 0.015
7 0.0162
8 0.014
9 0.0137
10 0.0149
11 0.0134
12 0.0197
13 0.0239
14 0.0914
15 0.5199
16 0.1176
17 0.0196
18 0.0113
19 0.0123
20 0.0129
21 0.0145
22 0.0098
23 0.0087
| P04183
1 0.0
2 0.0105
3 0.0
4 0.0
5 0.0173
6 0.0
7 0.0
8 0.8914
9 0.0
10 0.0101
11 0.0
12 0.0131
13 0.009
14 0.0
15 0.0079
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0103
21 0.0165
22 0.0071
23 0.0069
| P04350
1 0.014
2 0.0169
3 0.0
4 0.0153
5 0.0161
6 0.0113
7 0.0
8 0.017
9 0.0
10 0.0
11 0.0199
12 0.0162
13 0.0102
14 0.0112
15 0.0103
16 0.02
17 0.0535
18 0.5496
19 0.1996
20 0.0187
21 0.0
22 0.0
23 0.0
| P04406
1 0.0044
2 0.0103
3 0.0136
4 0.0059
5 0.0045
6 0.0153
7 0.0186
8 0.0259
9 0.0282
10 0.0223
11 0.0392
12 0.6967
13 0.0721
14 0.0059
15 0.0038
16 0.0032
17 0.0059
18 0.0029
19 0.0025
20 0.0059
21 0.0043
22 0.004
23 0.0047
| P04632
1 0.0129
2 0.0163
3 0.0065
4 0.0226
5 0.0086
6 0.0218
7 0.0278
8 0.6878
9 0.0067
10 0.0
11 0.0193
12 0.0131
13 0.0117
14 0.0179
15 0.0169
16 0.0174
17 0.0144
18 0.013
19 0.0166
20 0.0147
21 0.0136
22 0.0068
23 0.0136
| Q96L46
1 0.0129
2 0.0163
3 0.0065
4 0.0226
5 0.0086
6 0.0218
7 0.0278
8 0.6878
9 0.0067
10 0.0
11 0.0193
12 0.0131
13 0.0117
14 0.0179
15 0.0169
16 0.0174
17 0.0144
18 0.013
19 0.0166
20 0.0147
21 0.0136
22 0.0068
23 0.0136
| P04792
1 0.0128
2 0.0172
3 0.036
4 0.0157
5 0.0133
6 0.0123
7 0.0534
8 0.6577
9 0.0118
10 0.0126
11 0.0111
12 0.0129
13 0.0143
14 0.0132
15 0.0122
16 0.011
17 0.0126
18 0.012
19 0.0117
20 0.0118
21 0.0128
22 0.0113
23 0.0103
| P04818
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0728
7 0.0
8 0.0
9 0.0
10 0.0
11 0.9272
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
