| P02649
20 0.0
21 0.0
22 0.0141
23 0.0
| P30493
1 0.0
2 0.1395
3 0.0774
4 0.0638
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0325
11 0.066
12 0.0
13 0.1555
14 0.4512
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0141
23 0.0
| P30492
1 0.0
2 0.1395
3 0.0774
4 0.0638
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0325
11 0.066
12 0.0
13 0.1555
14 0.4512
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0141
23 0.0
| P30508
1 0.0
2 0.0271
3 0.0
4 0.0361
5 0.0
6 0.0153
7 0.0293
8 0.1243
9 0.0636
10 0.0588
11 0.0713
12 0.0
13 0.3778
14 0.1964
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| P30510
1 0.0
2 0.0271
3 0.0
4 0.0361
5 0.0
6 0.0153
7 0.0293
8 0.1243
9 0.0636
10 0.0588
11 0.0713
12 0.0
13 0.3778
14 0.1964
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| Q07000
1 0.0
2 0.0271
3 0.0
4 0.0361
5 0.0
6 0.0153
7 0.0293
8 0.1243
9 0.0636
10 0.0588
11 0.0713
12 0.0
13 0.3778
14 0.1964
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| P30504
1 0.0
2 0.0271
3 0.0
4 0.0361
5 0.0
6 0.0153
7 0.0293
8 0.1243
9 0.0636
10 0.0588
11 0.0713
12 0.0
13 0.3778
14 0.1964
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| Q29960
1 0.0
2 0.0271
3 0.0
4 0.0361
5 0.0
6 0.0153
7 0.0293
8 0.1243
9 0.0636
10 0.0588
11 0.0713
12 0.0
13 0.3778
14 0.1964
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| P30505
1 0.0
2 0.0271
3 0.0
4 0.0361
5 0.0
6 0.0153
7 0.0293
8 0.1243
9 0.0636
10 0.0588
11 0.0713
12 0.0
13 0.3778
14 0.1964
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| Q9TNN7
1 0.0
2 0.0271
3 0.0
4 0.0361
5 0.0
6 0.0153
7 0.0293
8 0.1243
9 0.0636
10 0.0588
11 0.0713
12 0.0
13 0.3778
14 0.1964
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| P30501
1 0.0
2 0.0271
3 0.0
4 0.0361
5 0.0
6 0.0153
7 0.0293
8 0.1243
9 0.0636
10 0.0588
11 0.0713
12 0.0
13 0.3778
14 0.1964
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| Q95604
1 0.0
2 0.0271
3 0.0
4 0.0361
5 0.0
6 0.0153
7 0.0293
8 0.1243
9 0.0636
10 0.0588
11 0.0713
12 0.0
13 0.3778
14 0.1964
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| P30519
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0285
10 0.6674
11 0.0682
12 0.0
13 0.1915
14 0.0444
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| P30533
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0014
10 0.003
11 0.0
12 0.0
13 0.8605
14 0.1331
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0021
23 0.0
| P30536
1 0.0
2 0.37
3 0.2604
4 0.2057
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0475
12 0.0
13 0.0958
14 0.0206
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| P30626
1 0.0
2 1.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| P30740
1 0.0
2 0.0022
3 0.0019
4 0.0129
5 0.0117
6 0.0063
7 0.048
8 0.0519
9 0.0063
10 0.0059
11 0.0086
12 0.0013
13 0.4863
14 0.1089
15 0.0
16 0.2444
17 0.0017
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0015
23 0.0
| P50453
1 0.0
2 0.0022
3 0.0019
4 0.0129
5 0.0117
6 0.0063
7 0.048
8 0.0519
9 0.0063
10 0.0059
11 0.0086
12 0.0013
13 0.4863
14 0.1089
15 0.0
16 0.2444
17 0.0017
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0015
23 0.0
| P31153
1 0.0
2 0.0165
3 0.0304
4 0.0183
5 0.0249
6 0.0259
7 0.0244
8 0.0245
9 0.0238
10 0.0207
11 0.0226
12 0.0
13 0.0261
14 0.0374
15 0.0
16 0.2351
17 0.2519
18 0.1386
19 0.0433
20 0.0
21 0.0
22 0.012
23 0.0236
| Q00266
1 0.0
2 0.0165
3 0.0304
4 0.0183
5 0.0249
6 0.0259
7 0.0244
8 0.0245
9 0.0238
10 0.0207
11 0.0226
12 0.0
13 0.0261
14 0.0374
15 0.0
16 0.2351
17 0.2519
18 0.1386
19 0.0433
20 0.0
21 0.0
22 0.012
23 0.0236
| P31350
1 0.0
2 0.001
3 0.0
4 0.032
5 0.0
6 0.0
7 0.0158
8 0.0
9 0.0
10 0.0
11 0.0529
12 0.0
13 0.0025
14 0.8731
15 0.0
16 0.0
17 0.0025
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0186
23 0.0016
| P31689
1 0.0
2 0.0062
3 0.0093
4 0.0163
5 0.0145
6 0.0085
7 0.0099
8 0.0098
9 0.014
10 0.0197
11 0.0199
12 0.0102
13 0.0121
14 0.0179
15 0.0
16 0.459
17 0.1747
18 0.154
19 0.0082
20 0.0
21 0.0
22 0.0192
23 0.0166
| P31942
1 0.0
2 0.0114
3 0.0071
4 0.0087
5 0.0129
6 0.0117
7 0.0143
8 0.049
9 0.2681
10 0.3826
11 0.105
12 0.0387
13 0.0246
14 0.0167
15 0.0
16 0.0085
17 0.0066
18 0.0059
19 0.0003
20 0.0
21 0.0
22 0.0114
23 0.0167
| P31943
1 0.0
2 0.0086
3 0.0085
4 0.0405
5 0.0317
6 0.0169
7 0.0295
8 0.0179
9 0.0171
10 0.0161
11 0.0225
12 0.0156
13 0.03
14 0.027
15 0.0
16 0.0605
17 0.1973
18 0.2279
19 0.1977
20 0.0001
21 0.0
22 0.0213
23 0.0133
| P31946
1 0.0
2 0.0057
3 0.0067
4 0.0054
5 0.0082
6 0.6102
7 0.2349
8 0.0549
9 0.0085
10 0.007
11 0.0081
12 0.0
13 0.0077
14 0.0055
15 0.0
16 0.014
17 0.0
18 0.0039
19 0.0038
20 0.0
21 0.0
22 0.007
23 0.0084
| P31947
1 0.0
2 0.0102
3 0.0093
4 0.0165
5 0.0004
6 0.1995
7 0.5399
8 0.0874
9 0.0352
10 0.0171
11 0.0148
12 0.0083
13 0.01
14 0.0033
15 0.0
16 0.0002
17 0.0
18 0.0005
19 0.0418
20 0.0
21 0.0
22 0.0037
23 0.0019
| P32119
1 0.0
2 0.0453
3 0.6745
4 0.1622
5 0.0409
6 0.0028
7 0.0028
8 0.0064
9 0.0054
10 0.0056
11 0.005
12 0.0038
13 0.0079
14 0.0053
15 0.0
16 0.0028
17 0.0061
18 0.0065
19 0.0067
20 0.0
21 0.0
22 0.0052
23 0.0049
| P32322
1 0.0
2 0.0112
3 0.0
4 0.0003
5 0.055
6 0.0154
7 0.0505
8 0.636
9 0.0668
10 0.074
11 0.0365
12 0.0231
13 0.0141
14 0.0009
15 0.0
16 0.0
17 0.0
18 0.0003
19 0.0027
20 0.0
21 0.0
22 0.0127
23 0.0005
| P32969
1 0.0
2 0.0064
3 0.6624
4 0.0668
5 0.1145
6 0.0569
7 0.0124
8 0.0058
9 0.0066
10 0.0102
11 0.0044
12 0.0087
13 0.0075
14 0.0055
15 0.0
16 0.0047
17 0.0118
18 0.0031
19 0.0
20 0.0
21 0.0
22 0.006
23 0.0064
| P35232
1 0.0
2 0.008
3 0.0091
4 0.0421
5 0.0335
6 0.5785
7 0.1031
8 0.0229
9 0.0735
10 0.0481
11 0.0125
12 0.016
13 0.0131
14 0.0066
15 0.0
16 0.0064
17 0.0072
18 0.0072
19 0.0028
20 0.0
21 0.0
22 0.0058
23 0.0036
| P35237
1 0.0
2 0.0152
3 0.0092
4 0.0171
5 0.0255
6 0.0253
7 0.02
8 0.0105
9 0.0209
10 0.0171
11 0.0208
12 0.0306
13 0.4397
14 0.2934
15 0.0
16 0.0005
17 0.0124
18 0.0004
19 0.0
20 0.0
21 0.0
22 0.0122
23 0.0291
| P35249
1 0.0
2 0.026
3 0.0303
4 0.0
5 0.034
6 0.0029
7 0.0031
8 0.0041
9 0.0048
10 0.0205
11 0.0453
12 0.3216
13 0.3407
14 0.0986
15 0.0
16 0.0
17 0.037
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0257
23 0.0054
| P35250
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0184
9 0.0
10 0.0
11 0.0
12 0.0
13 0.3878
14 0.5938
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| P35268
1 0.0
2 0.4477
3 0.1095
4 0.0566
5 0.1866
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0757
11 0.0913
12 0.0
13 0.0
14 0.0327
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| P35270
1 0.0
2 0.0
3 0.0025
4 0.0014
5 0.0174
6 0.3679
7 0.1918
8 0.3713
9 0.0262
10 0.0048
11 0.0082
12 0.0014
13 0.0014
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0021
19 0.0015
20 0.0
21 0.0
22 0.0013
23 0.0009
| P35659
1 0.0
2 0.0078
3 0.0072
4 0.0187
5 0.0239
6 0.0
7 0.0127
8 0.0186
9 0.0185
10 0.0
11 0.0
12 0.0
13 0.0176
14 0.1042
15 0.0
16 0.3019
17 0.3799
18 0.0473
19 0.0
20 0.0
21 0.0
22 0.0261
23 0.0155
| P35998
1 0.0
2 0.0126
3 0.02
4 0.0162
5 0.0205
6 0.0316
7 0.0223
8 0.0238
9 0.027
10 0.0218
11 0.0204
12 0.0676
13 0.0248
14 0.0225
15 0.0
16 0.1877
17 0.2094
18 0.1242
19 0.0686
20 0.0
21 0.0
22 0.0628
23 0.0163
| P36404
1 0.0
2 0.0
3 0.0
4 0.5
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.5
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| P36405
1 0.0
2 0.1034
3 0.1962
4 0.7004
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| P36507
1 0.0
2 0.0
3 0.0104
4 0.0
5 0.0175
6 0.0
7 0.0
8 0.0736
9 0.0285
10 0.0164
11 0.0103
12 0.0
13 0.1468
14 0.2597
15 0.0
16 0.0889
17 0.3479
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| P36542
1 0.0
2 0.0155
3 0.016
4 0.028
5 0.0098
6 0.0012
7 0.0511
8 0.6805
9 0.0288
10 0.0856
11 0.0188
12 0.0088
13 0.0136
14 0.0046
15 0.0
16 0.005
17 0.0011
18 0.0182
19 0.0011
20 0.0
21 0.0
22 0.0114
23 0.0009
| P36543
1 0.0
2 0.0006
3 0.0
4 0.0
5 0.006
6 0.0
7 0.2612
8 0.7238
9 0.0019
10 0.0
11 0.0
12 0.004
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0025
| P36578
1 0.0
2 0.0075
3 0.0092
4 0.0125
5 0.0087
6 0.0126
7 0.0139
8 0.0145
9 0.0224
10 0.0179
11 0.0121
12 0.008
13 0.0194
14 0.0162
15 0.0
16 0.0388
17 0.3313
18 0.2169
19 0.1426
20 0.0001
21 0.0
22 0.0598
23 0.0359
| P36871
1 0.0
2 0.0147
3 0.0229
4 0.039
5 0.0338
6 0.0581
7 0.0325
8 0.0013
9 0.0128
10 0.0346
11 0.0334
12 0.0
13 0.0383
14 0.0778
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.5481
23 0.0526
| P36952
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.2756
13 0.7244
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| P36957
1 0.0
2 0.0096
3 0.0098
4 0.0113
5 0.0114
6 0.0077
7 0.019
8 0.0014
9 0.015
10 0.0
11 0.0101
12 0.0089
13 0.0159
14 0.0406
15 0.0
16 0.1227
17 0.5573
18 0.1576
19 0.0
20 0.0
21 0.0
22 0.0011
23 0.0004
| P37235
1 0.0
2 0.0
3 0.0
4 0.9814
5 0.0
6 0.0
7 0.0125
8 0.0
9 0.0
10 0.0061
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| P84074
1 0.0
2 0.0
3 0.0
4 0.9814
5 0.0
6 0.0
7 0.0125
8 0.0
9 0.0
10 0.0061
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| P61601
1 0.0
2 0.0
3 0.0
4 0.9814
5 0.0
6 0.0
7 0.0125
8 0.0
9 0.0
10 0.0061
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| P37268
1 0.0
2 0.0304
3 0.0403
4 0.0551
5 0.1199
6 0.0084
7 0.028
8 0.0136
9 0.0121
10 0.0101
11 0.0267
12 0.0252
13 0.0132
14 0.0485
15 0.0
16 0.0
17 0.1334
18 0.2797
19 0.0756
20 0.0
21 0.0
22 0.043
23 0.0369
| P37802
1 0.0
2 0.0529
3 0.4311
4 0.3316
5 0.053
6 0.009
7 0.0095
8 0.0084
9 0.0075
10 0.0144
11 0.0078
12 0.0066
13 0.0081
14 0.0184
15 0.0
16 0.0
17 0.0091
18 0.0111
19 0.0008
20 0.0
21 0.0
22 0.0076
23 0.0129
| Q9UI15
1 0.0
2 0.0529
3 0.4311
4 0.3316
5 0.053
6 0.009
7 0.0095
8 0.0084
9 0.0075
10 0.0144
11 0.0078
12 0.0066
13 0.0081
14 0.0184
15 0.0
16 0.0
17 0.0091
18 0.0111
19 0.0008
20 0.0
21 0.0
22 0.0076
23 0.0129
| P37837
1 0.0
2 0.0026
3 0.0077
4 0.0099
5 0.0088
6 0.0159
7 0.0066
8 0.0087
9 0.0309
10 0.0792
11 0.52
12 0.2263
13 0.0371
14 0.0091
15 0.0
16 0.0057
17 0.0
18 0.0048
19 0.0066
20 0.0
21 0.0
22 0.0119
23 0.0083
| P38117
1 0.0
2 0.0194
3 0.0109
4 0.0095
5 0.0219
6 0.4877
7 0.1908
8 0.1206
9 0.0181
10 0.041
11 0.0107
12 0.0045
13 0.0133
14 0.006
15 0.0
16 0.0232
17 0.0039
18 0.0022
19 0.003
20 0.0
21 0.0
22 0.0039
23 0.0093
| P38159
1 0.0
2 0.0161
3 0.0088
4 0.0275
5 0.0232
6 0.0235
7 0.0387
8 0.0274
9 0.0206
10 0.0253
11 0.018
12 0.014
13 0.0218
14 0.6697
15 0.0
16 0.0049
17 0.017
18 0.0114
19 0.0
20 0.0
21 0.0
22 0.0137
23 0.0183
| Q96E39
1 0.0
2 0.0161
3 0.0088
4 0.0275
5 0.0232
6 0.0235
7 0.0387
8 0.0274
9 0.0206
10 0.0253
11 0.018
12 0.014
13 0.0218
14 0.6697
15 0.0
16 0.0049
17 0.017
18 0.0114
19 0.0
20 0.0
21 0.0
22 0.0137
23 0.0183
| O75526
1 0.0
2 0.0161
3 0.0088
4 0.0275
5 0.0232
6 0.0235
7 0.0387
8 0.0274
9 0.0206
10 0.0253
11 0.018
12 0.014
13 0.0218
14 0.6697
15 0.0
16 0.0049
17 0.017
18 0.0114
19 0.0
20 0.0
21 0.0
22 0.0137
23 0.0183
| P38919
1 0.0
2 0.0224
3 0.0142
4 0.0199
5 0.0127
6 0.0118
7 0.0522
8 0.0159
9 0.0126
10 0.0157
11 0.028
12 0.059
13 0.0207
14 0.0076
15 0.0
16 0.3827
17 0.1488
18 0.1119
19 0.0387
20 0.0
21 0.0
22 0.0109
23 0.0142
| P39023
1 0.0
2 0.0135
3 0.0359
4 0.0188
5 0.0179
6 0.0183
7 0.0442
8 0.0382
9 0.0329
10 0.0208
11 0.0244
12 0.0233
13 0.0318
14 0.0244
15 0.0
16 0.1684
17 0.1259
18 0.1927
19 0.0863
20 0.0
21 0.0
22 0.0652
23 0.017
| Q92901
1 0.0
2 0.0135
3 0.0359
4 0.0188
5 0.0179
6 0.0183
7 0.0442
8 0.0382
9 0.0329
10 0.0208
11 0.0244
12 0.0233
13 0.0318
14 0.0244
15 0.0
16 0.1684
17 0.1259
18 0.1927
19 0.0863
20 0.0
21 0.0
22 0.0652
23 0.017
| P39687
1 0.0
2 0.0154
3 0.0122
4 0.0187
5 0.0219
6 0.3721
7 0.3576
8 0.0336
9 0.0408
10 0.0611
11 0.0216
12 0.0052
13 0.0152
14 0.0
15 0.0
16 0.004
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0094
23 0.0112
| O43423
1 0.0
2 0.0154
3 0.0122
4 0.0187
5 0.0219
6 0.3721
7 0.3576
8 0.0336
9 0.0408
10 0.0611
11 0.0216
12 0.0052
13 0.0152
14 0.0
15 0.0
16 0.004
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0094
23 0.0112
| P39748
1 0.0
2 0.0251
3 0.0
4 0.1446
5 0.0
6 0.0
7 0.0735
8 0.0429
9 0.0637
10 0.0613
11 0.0475
12 0.0
13 0.0681
14 0.163
15 0.0
16 0.0
17 0.2338
18 0.0419
19 0.0346
20 0.0
21 0.0
22 0.0
23 0.0
| P40121
1 0.0
2 0.0191
3 0.0114
4 0.0138
5 0.0098
6 0.0
7 0.0145
8 0.0168
9 0.0154
10 0.0096
11 0.0215
12 0.124
13 0.5633
14 0.051
15 0.0
16 0.0
17 0.1211
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0086
| P40227
1 0.0
2 0.0125
3 0.0225
4 0.0264
5 0.0408
6 0.0298
7 0.0384
8 0.0258
9 0.0462
10 0.036
11 0.0352
12 0.0307
13 0.0384
14 0.0296
15 0.0
16 0.0277
17 0.0318
18 0.0452
19 0.0546
20 0.0
21 0.0
22 0.2962
23 0.1321
| Q92526
1 0.0
2 0.0125
3 0.0225
4 0.0264
5 0.0408
6 0.0298
7 0.0384
8 0.0258
9 0.0462
10 0.036
11 0.0352
12 0.0307
13 0.0384
14 0.0296
15 0.0
16 0.0277
17 0.0318
18 0.0452
19 0.0546
20 0.0
21 0.0
22 0.2962
23 0.1321
| P40261
1 0.0
2 0.0
3 0.0
4 0.0045
5 0.0872
6 0.1646
7 0.4071
8 0.0112
9 0.1139
10 0.0965
11 0.0904
12 0.0
13 0.003
14 0.014
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0021
20 0.0
21 0.0
22 0.0057
23 0.0
| P40429
1 0.0
2 0.0155
3 0.0128
4 0.7721
5 0.094
6 0.0
7 0.0155
8 0.0084
9 0.0068
10 0.0089
11 0.0342
12 0.0002
13 0.0099
14 0.0087
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.005
23 0.0077
| P40616
1 0.0
2 0.3951
3 0.0518
4 0.419
5 0.1095
6 0.0
7 0.0021
8 0.0007
9 0.0009
10 0.0009
11 0.0146
12 0.0
13 0.0011
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0044
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| P40925
1 0.0
2 0.0082
3 0.0106
4 0.0076
5 0.0068
6 0.0074
7 0.0129
8 0.0112
9 0.039
10 0.6823
11 0.0783
12 0.0214
13 0.0134
14 0.0195
15 0.0
16 0.0461
17 0.0092
18 0.005
19 0.0002
20 0.0
21 0.0
22 0.0149
23 0.0059
| P40926
1 0.0
2 0.007
3 0.01
4 0.0131
5 0.0163
6 0.0097
7 0.029
8 0.2828
9 0.3088
10 0.1518
11 0.0918
12 0.0231
13 0.009
14 0.0068
15 0.0
16 0.0127
17 0.0044
18 0.0047
19 0.0039
20 0.0
21 0.0
22 0.0073
23 0.0076
| P40938
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0365
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0351
12 0.1099
13 0.612
14 0.1048
15 0.0
16 0.0
17 0.1017
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| P41091
1 0.0
2 0.0098
3 0.0116
4 0.01
5 0.0107
6 0.0736
7 0.0162
8 0.0118
9 0.0132
10 0.0265
11 0.012
12 0.0113
13 0.0108
14 0.0143
15 0.0
16 0.0693
17 0.2687
18 0.2568
19 0.1295
20 0.0
21 0.0
22 0.0285
23 0.0155
| Q2VIR3
1 0.0
2 0.0098
3 0.0116
4 0.01
5 0.0107
6 0.0736
7 0.0162
8 0.0118
9 0.0132
10 0.0265
11 0.012
12 0.0113
13 0.0108
14 0.0143
15 0.0
16 0.0693
17 0.2687
18 0.2568
19 0.1295
20 0.0
21 0.0
22 0.0285
23 0.0155
| P41227
1 0.0
2 0.0
3 0.0077
4 0.0039
5 0.0
6 0.0
7 0.8401
8 0.0
9 0.0594
10 0.0692
11 0.0
12 0.0
13 0.0122
14 0.0045
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.003
23 0.0
| Q9BSU3
1 0.0
2 0.0
3 0.0077
4 0.0039
5 0.0
6 0.0
7 0.8401
8 0.0
9 0.0594
10 0.0692
11 0.0
12 0.0
13 0.0122
14 0.0045
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.003
23 0.0
| P41247
1 0.0
2 0.0
3 0.0
4 0.0
5 1.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| P42330
1 0.0
2 0.0057
3 0.0
4 0.0064
5 0.0108
6 0.0047
7 0.0144
8 0.0376
9 0.0613
10 0.4923
11 0.153
12 0.0
13 0.0285
14 0.1853
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| Q04828
1 0.0
2 0.0057
3 0.0
4 0.0064
5 0.0108
6 0.0047
7 0.0144
8 0.0376
9 0.0613
10 0.4923
11 0.153
12 0.0
13 0.0285
14 0.1853
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| P52895
1 0.0
2 0.0057
3 0.0
4 0.0064
5 0.0108
6 0.0047
7 0.0144
8 0.0376
9 0.0613
10 0.4923
11 0.153
12 0.0
13 0.0285
14 0.1853
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| P17516
1 0.0
2 0.0057
3 0.0
4 0.0064
5 0.0108
6 0.0047
7 0.0144
8 0.0376
9 0.0613
10 0.4923
11 0.153
12 0.0
13 0.0285
14 0.1853
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| P42765
1 0.0
2 0.0078
3 0.0169
4 0.007
5 0.0134
6 0.0433
7 0.0188
8 0.0355
9 0.0239
10 0.0097
11 0.0264
12 0.0293
13 0.286
14 0.408
15 0.0
16 0.0259
17 0.0112
18 0.0104
19 0.008
20 0.0
21 0.0
22 0.0098
23 0.0087
| P43034
1 0.0
2 0.0189
3 0.023
4 0.1276
5 0.1138
6 0.0
7 0.116
8 0.0441
9 0.0
10 0.0357
11 0.0688
12 0.0082
13 0.094
14 0.0
15 0.0
16 0.2414
17 0.0
18 0.0758
19 0.0199
20 0.0
21 0.0
22 0.0128
23 0.0
| P43307
1 0.0
2 0.0136
3 0.0156
4 0.0149
5 0.0088
6 0.0157
7 0.0144
8 0.0491
9 0.4181
10 0.3407
11 0.0319
12 0.0013
13 0.0122
14 0.0179
15 0.0
16 0.0005
17 0.0073
18 0.0084
19 0.0
20 0.0
21 0.0
22 0.0167
23 0.0131
| P43487
1 0.0
2 0.0
3 0.0
4 0.0
5 0.3834
6 0.0
7 0.0
8 0.3409
9 0.2757
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| P43686
1 0.0
2 0.0168
3 0.0011
4 0.0166
5 0.0141
6 0.0007
7 0.006
8 0.0106
9 0.0076
10 0.0108
11 0.0102
12 0.0001
13 0.0083
14 0.0158
15 0.0
16 0.4162
17 0.2473
18 0.1733
19 0.0263
20 0.0
21 0.0
22 0.018
23 0.0002
| P45877
1 0.0
2 0.0102
3 0.1901
4 0.424
5 0.0071
6 0.0022
7 0.0066
8 0.1562
9 0.0151
10 0.0
11 0.0871
12 0.0071
13 0.0864
14 0.003
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0048
23 0.0
| P46109
1 0.0
2 0.0032
3 0.0
4 0.0
5 0.023
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.6035
12 0.0
13 0.3703
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| P46776
1 0.0
2 0.3275
3 0.2102
4 0.1486
5 0.0363
6 0.0052
7 0.1007
8 0.037
9 0.0497
10 0.0
11 0.0189
12 0.0
13 0.0335
14 0.023
15 0.0
16 0.0
17 0.0031
18 0.0026
19 0.0009
20 0.0
21 0.0
22 0.001
23 0.0018
| P46777
1 0.0
2 0.0132
3 0.0096
4 0.0147
5 0.0107
6 0.0111
7 0.0366
8 0.0577
9 0.5276
10 0.1508
11 0.0475
12 0.0259
13 0.0197
14 0.0118
15 0.0
16 0.0143
17 0.0087
18 0.0063
19 0.0082
20 0.0
21 0.0
22 0.0145
23 0.0109
| P46778
1 0.0
2 0.5671
3 0.1138
4 0.2623
5 0.0169
6 0.0004
7 0.0092
8 0.0003
9 0.0005
10 0.0
11 0.0005
12 0.0004
13 0.0057
14 0.0012
15 0.0
16 0.013
17 0.0004
18 0.0038
19 0.0004
20 0.0
21 0.0
22 0.0039
23 0.0003
| P46779
1 0.0
